,Username,Date,Time,Text,Sentiment
476,ramonlaguarta,2021-05-05,21:28:59,this we pepsico are celebrating the rich culture and heritage of mexico through the power of food see how our tostitos brand is sparking creative ideas for authentic recipes drink pairings d cor with officialdannyt on,7
477,ramonlaguarta,2021-05-05,14:31:44,proud to see such a strong culture of innovation pepsico devising new concepts like thank you to team fastcompany for recognizing this experimental design as a world changing idea our foodservice and foundation teams restaurant relief efforts ,9
478,ramonlaguarta,2021-05-04,22:57:12,it is devastating to see the rise in covid cases across india taking swift action the pepsico foundation is working with seedsindia partners on the ground to mobilize oxygen concentrators vaccines,0
479,ramonlaguarta,2021-05-04,16:09:20,as we seek to build a more sustainable resilient food system pepsicoeu is bringing innovative digital agriculture technologies to farmers providing insights to help them grow higher quality potatoes using fewer natural resources great work ,8
480,ramonlaguarta,2021-04-30,16:08:30,innovation requires the help of creative minds thats why i am so excited about lifewtrs partnership with to amplify the unique work perspectives of diverse creatives through research mentorship the brands own bottles via,8
481,ramonlaguarta,2021-04-29,19:31:43,our consumers communities are an integral part of our plans for a more sustainable future thats why weve launched a series of powerful narratives with natgeo la called to inspire consumers across to contribute to a greener world ,5
482,ramonlaguarta,2021-04-29,14:25:15,one thing that excites me about the future is seeing brands across the globe embrace technologies to connect with consumers in new ways like in where consumers can activate their own virtual concert right from the bottle ,3
483,ramonlaguarta,2021-04-28,14:11:14,proud pepsico is leveraging our championsleague platform as a force for good weve announced a m initiative to bring soccer to underserved communities in the u s together we can share the joy of the game and level the playing field,9
484,ramonlaguarta,2021-04-27,22:49:32,i am so inspired by the story of margaret henry a pepsico associate working passionately to expand practices that make a positive impact on our planet communities read more about her story ,5
485,ramonlaguarta,2021-04-27,14:04:07,energy is pepsicos next big space and we are proud to grow with new international platform our goal is to more than double geographical footprint over the next three years ,3
486,ramonlaguarta,2021-04-26,14:03:18,mexico is a critical hub in the global and home to a growing community of smallholder farmers thats why pepsico the proforests are working together to help scale regenerative practices across the country ,3
487,ramonlaguarta,2021-04-23,17:18:10,of initiatives such as l nea rosa across communities in central south america working to break stereotypes by supporting more in bien hecho to these women working to make move deliver more smiles in the dominican republic ,3
488,ramonlaguarta,2021-04-22,21:13:47,its amazing to hear the stories of pepsico farmers the women men who grow the products consumers know and love from the soil up thank you for sharing your story roman sendecki and thanks to you and your son for continuing to supply high quality potatoes for lays snacks ,11
489,ramonlaguarta,2021-04-22,13:00:50,at pepsico we know the strength of our business depends on a future thats why our strategy aims to restore the earth with regenerative practices read more about why this approach is a necessary one ,3
490,ramonlaguarta,2021-04-20,13:10:47,as a global food beverage business pepsico is an company at its core today were proud to launch our ambition leveraging our scale to address climate change inequality drive toward a more resilient food system ,2
491,ramonlaguarta,2021-04-19,14:34:38,from our mountaindew cookbook to cheesy mac n pepsico is using consumer insights every day to innovate our portfolio see what people like the latest trend using our products as ingredients for tasty new dishes at home ,3
492,ramonlaguarta,2021-04-16,16:57:35,building brands with purpose is fundamental to pepsicos mission so im excited to see the relaunch of drinkevolve with protein a partnership with nationalparkfdn helping connect people to the outdoors ,5
493,ramonlaguarta,2021-04-15,20:04:25,i want to thank the entire pepsico team for their hard work in q thanks to you we showed the strength and resilience of our diversified portfolio agile supply chain go to market systems and marketplace execution pep,6
494,ramonlaguarta,2021-04-12,13:16:59,have you tried the latest addition to the pepsi family is one of the worlds most popular fruits and a perfect match for read more about why were so excited about this latest innovation ,10
495,ramonlaguarta,2021-04-09,15:02:55,fascinating insights from pepsicos chief commercial officer ramalytics who writes in thriveglobal on how organizations can thrive in the next normal especially as we continue to transform our business with digital technologies ,3
496,ramonlaguarta,2021-04-08,21:49:33,around the globe pepsico is working to deliver smiles to communities consumers customers every day in latin america were investing in local communities like colombia guatemala with initiatives that empower our female associates learn more ,4
497,ramonlaguarta,2021-04-08,14:38:22,life work have changed dramatically over the past year disrupting routines and adding new stressors for many our associates responded by rapidly developing drinkdriftwell a functional to help support relaxation big thank you to our team ,5
498,ramonlaguarta,2021-04-07,21:18:03,with million consumers in pepsico is committed to helping egyptian communities become more sustainable thats why weve partnered to launch in egypt to aid the countrys largest plastic collection effort ,3
499,ramonlaguarta,2021-04-07,16:45:52,has shined a light on inequities in our society including the nutrition gap facing underserved communities the pepsico foundations program is working to help kids of all backgrounds thrive with nutritious meals ,2
500,ramonlaguarta,2021-04-06,21:40:19,honored to share that pepsico has received comparablys best global culture award for a true testament to the work our associates do around the globe to strengthen our exciting diverse culture read more ,14
501,ramonlaguarta,2021-04-06,14:34:14,great to see the impact of pepsicos m scholarship program for black hispanic students part of our ongoing racial equality journey proud to help diverse young people gain the skills to work in fields like supply chain that often lack diverse talent keep it up antionette ,9
502,ramonlaguarta,2021-04-05,18:10:09,serving over billion products a day we can use our scale to strengthen our communities as a result of the pepsico foundations hard work to achieve this we are honored to receive cafamericas excellence in international philanthropy award,9
503,Kevin_Johnson,2021-05-05,15:03:56,congratulations to our partners who graduated from asuonline this week through the starbucks college achievement plan we are so proud of all youve accomplished ,6
504,Kevin_Johnson,2021-05-04,18:31:54,we are proud to support veterans and military families including the more than weve hired since thank you opgratitude and bluestarfamily for your partnership ,6
505,Kevin_Johnson,2021-04-29,16:57:27,while we have made progress our key areas of focus continue and we are committed to our environmental and social goals for the long term they are core to our mission they are core to our business and they are core to who we are as starbucks partners ,3
506,Kevin_Johnson,2021-04-29,16:57:27,since weve reported on our efforts to make a positive impact in the communities we serve in our fy impact report youll see that even through a historic global pandemic we remained steadfast in our commitment to people amp the planet ,6
507,Kevin_Johnson,2021-04-23,16:04:59,as more americans become eligible for covid vaccinations we remain committed to supporting communities in providing equitable access to vaccines sharing educational information and prioritizing the health and well being of our partners learn more ,2
508,Kevin_Johnson,2021-04-22,15:44:35,its impossible to share a love for coffee without caring for people and the planet its more critical than ever that our commitments to give more than we take from the planet and to better the communities we serve be woven into the fabric of starbucks,6
509,Kevin_Johnson,2021-04-21,01:24:34,,0
510,Dirkvandeput,2021-05-13,20:38:26,to all celebrating today ,3
511,Dirkvandeput,2021-05-13,13:11:56,is at the heart of everything we do it drives us to take care of our people protect the amp provide moments of comfort amp connection for our consumers my thoughts on our newly released report which highlights our latest progress ,7
512,Dirkvandeput,2021-05-10,19:43:32,our innovation amp venture hub has announced the start ups chosen for the inaugural class of our colab engagement program now theyll begin a week program w us receive a k grant an exciting lineup of snack brand participants ,5
513,Dirkvandeput,2021-05-03,18:02:50,great discussion from mdlz cfo luca zaramella on yahoofinance last week describing our strong start to the year w mylesudland julialaroche amp briansozzi ,5
514,Dirkvandeput,2021-04-30,14:02:14,today is the final day of the whos world immunization week this years theme of vaccines bring us closer is a message that for me points to brighter amp better days ahead thank you to the healthcare workers for their tireless efforts in keeping us safe ,5
515,Dirkvandeput,2021-04-28,22:02:40,always great chatting w saraeisen amp wilfredfrost joined them yesterday to discuss mdlzs strong q results amp increased consumer snacking as we get back to normal which may not be the same normal as before ,6
516,Dirkvandeput,2021-04-28,20:33:58,today is world day for safety amp health at work an excellent opportunity to highlight the absolute importance of keeping safe amp protected across all our global business units our goal is to achieve world class safety performance ,13
517,Dirkvandeput,2021-04-27,22:26:22,a solid q for mdlz we continue to emerge from the pandemic stronger w robust growth profitability amp cash generation im very proud of the work has been doing in executing on our strategy of accelerating growth ,12
518,Dirkvandeput,2021-04-26,21:47:24,our hearts are with the people in as they battle through this very difficult time mdlz will continue to put the safety of our colleagues first amp help them in any way we can greatly appreciate the support of governments intervening to help slow the spread of ,7
519,Dirkvandeput,2021-04-22,18:43:04,wishing everyone a happy heres a look at the ways in which we at mdlz are committed to a more sustainable world through,5
520,Dirkvandeput,2021-04-22,01:58:10,from further reducing carbon emissions in the coming years to creating more effective recycling systems that include infrastructure for flexible films we need innovation amp change to realize our shared ambitions ,4
521,Dirkvandeput,2021-04-22,01:58:09,it is encouraging to see joebiden hosting the leaders summit on climate aimed at addressing the climate crisis i urge our world leaders to work together to create solutions amp take action ,-2
522,Dirkvandeput,2021-04-21,12:58:31,excited to share that mdlz amp olam cocoa have announced a partnership to create the worlds largest sustainable commercial farm in combining the expertise of our program w olams sustainability ambition ,4
523,Dirkvandeput,2021-04-16,19:13:42,in support of finding new ways to connect amp collaborate especially for those of us working in fully virtual environments today will be a nice change up for around the world ,5
524,Dirkvandeput,2021-04-12,17:58:53,join me for the mdlz master class on ft explorernacho the st person to the and the five continents save the date to hear his story ,3
525,BobbyKotick,2021-04-26,18:00:02,it was great to join fer machado to share this vision with adage hes an inspirational and creative leader who will help reinforce these values in atvi abs culture ,12
526,BobbyKotick,2021-04-23,18:21:51,johanna is a rare talent who will help create more momentum behind our business as general manager of callofduty and head of leagues this is an exciting moment for our company and i want to congratulate johanna on this well deserved and expanded role ,8
527,ericsyuan,2021-05-17,19:45:10,what a cool highway in ohio ,1
528,ericsyuan,2021-05-15,16:56:04,how zooms immersive view is unique ,0
530,ericsyuan,2021-05-10,22:36:34,a hybrid future new survey shows what areas of virtual life are here to stay,0
531,ericsyuan,2021-05-06,00:04:12,todays economy is digital we want to make sure everyone has access to affordable and reliable connectivity im very proud to be an ambassador for the solve mit digital inclusion challenge solvemit,3
532,ericsyuan,2021-05-05,23:53:56,congrats emergence capital emergencecap,2
533,ericsyuan,2021-05-05,01:00:15,live video platform bright lets you zoom with your favorite creators via techcrunch,3
534,ericsyuan,2021-05-05,00:40:39,cso awards showcase world class security strategies via csoonline,3
535,ericsyuan,2021-05-04,18:13:15,,0
536,ericsyuan,2021-04-30,00:43:20,thank you benioff and salesforce for your great leadership well done ,5
539,ericsyuan,2021-04-29,16:11:32,zooms support for india during covid surge,2
540,ericsyuan,2021-04-29,04:45:03,did you know you can customize your immersive view click immersive then to upload your own scene or select use my video as the immersive view ,0
541,ericsyuan,2021-04-27,02:05:19,wow ,4
542,ericsyuan,2021-04-26,18:46:14,introducing immersive view a fun new way to meet,4
543,ericsyuan,2021-04-24,18:58:45,,0
544,ericsyuan,2021-04-23,01:19:35,making the case for migration hawley troxells journey from legacy pbx to zoom phone,0
545,ericsyuan,2021-04-21,16:37:21,very excited about yesterdays news the apple ipad pro with center stage and degree field of view will definitely enhance the zoom customer experience ,3
546,ericsyuan,2021-04-21,00:17:30,this day is meaningful in the pursuit of justice although black communities continue to experience targeted acts of violence i want to affirm our support for our black employees and the black community i also want to share excerpts from notes we sent to employees today ,6
547,ericsyuan,2021-04-18,18:05:57,two years ago today zoom listed on the nasdaq what an amazing and unforgettable journey since then we are grateful to every zoom employees commitment to delivering happiness to our customers we are also grateful to every customers support and trust thank you ,20
548,ericsyuan,2021-04-14,21:15:33,the new ecomms archive integration module is awesome ,4
549,ericsyuan,2021-04-08,16:49:57,new survey what people really think about hybrid work,0
550,ericsyuan,2021-04-07,23:55:50,were thrilled to share weve ranked on comparablys best company outlook list ,9
551,calvinmcdonald,2021-05-14,18:15:02,grateful to celeste burgoyne and michi gardner dorsey for sharing your powerful stories at the and proud to be on lululemons inclusion diversity equity and action journey with you ,7
552,calvinmcdonald,2021-05-06,22:06:30,we stand with india and all of us at lululemon are committed to providing and extending our support in this time of crisis ,0
553,calvinmcdonald,2021-04-30,18:47:45,exciting to see julie averill lululemon evp and cto named one of technology leaders who are at the forefront of innovation and shaping the future well deserved julie ,4
554,calvinmcdonald,2021-04-29,21:35:24,congratulations to the recipients lululemon is proud to support the cjf black journalism fellowship program ,6
555,calvinmcdonald,2021-04-23,15:55:14,great story on the amazing lydia ko professional golfer and lululemon ambassador inspired by her approach and message of finding happiness in her practice ,12
556,calvinmcdonald,2021-04-20,19:28:11,today lululemon shared two new sustainability initiatives launching next month our like new pilot and earth dye product capsule an exciting step in our be planet journey as we live into our impact agenda commitments ,6
557,calvinmcdonald,2021-04-07,18:48:44,everyone has the right to be well and the covid pandemic has underscored how too many people face barriers to health on we are reminded of our collective responsibility to address inequities create access and build a fairer healthier world for all ,0
558,calvinmcdonald,2021-04-05,19:33:06,ive been reflecting on the idea of expectations in leadership and the many ways mine have shifted in the past year from being vulnerable as a leader to supporting employee wellbeing to sustaining organizational energy i share my learnings on linkedin,0
559,JulieSweet,2021-05-11,17:38:06,filled with gratitude for my second vaccine shot we need to keep educating about the science of vaccines and be committed to supporting vaccine equity for all ,2
560,JulieSweet,2021-05-07,13:40:18,i was honored to contribute to the wefs report along with ppouyanne total and accenture share the belief that trust and transparency are needed to move to an inclusive affordable amp sustainable energy future and have both publicly committed to reaching net zero emissions ,6
561,JulieSweet,2021-05-05,18:50:10,the global task force on pandemic response is a broad coalition im honored to represent accenture in this public private partnership as we take immediate action to help people affected by surges in india and around the world ,3
562,JulieSweet,2021-04-29,14:26:13,thanks to carolbtome david kohler scott kirby and gladwell for a fascinating conversation about the future of innovation data and the changing customer experience ,6
563,JulieSweet,2021-04-28,20:14:22,im delighted to share that accenture amp sap are partnering to co create solutions to help companies embed across business operations from strategy to execution amp unlock value in their supply chains ,7
564,JulieSweet,2021-04-23,15:56:37, gianfracasati this report makes it clear that in emerging markets are looking ahead to understand what the society of will look like and how they can start preparing for it now ,3
565,JulieSweet,2021-04-22,22:01:12,at accenture we believe is going to be the next digital and im hopeful that by well be able to say every business is a sustainable business ,2
566,JulieSweet,2021-04-22,17:50:08,congratulations on your appointment as chair of nasscom rekha m menon youve long been a leading industry voice on technology innovation amp inclusive economic progress amp your accenture family couldnt be more delighted to see you take on this key role,8
567,JulieSweet,2021-04-20,10:00:40,glad my young age is finally eligible in maryland amp i was able to get my first covid vaccine shot thanks to all who have made this reason for hope possible lets continue to raise awareness about the science behind vaccines amp work to expand their accessibility for all ,8
568,JulieSweet,2021-04-15,13:43:36,it was a pleasure to join alexanderrinke for this years virtual accenture and celonis are accelerating our great partnership and helping our clients create durable change in their processes and take their digital transformations to new levels ,9
569,JulieSweet,2021-04-12,20:18:02,thank you to our accenture people for all you do to make a difference for our clients people and communities ,2
577,jimfarley98,2021-05-17,01:35:48,well done zak ,0
578,jimfarley98,2021-05-17,00:47:57,its my daughter lillys th birthday this week we love you beautiful lilly you are the best ,9
579,jimfarley98,2021-05-16,16:41:36,bronco winning class san felipe ,4
580,jimfarley98,2021-05-16,16:40:23,cool read from hagerty on stars and their cars gotta love the ladygaga lincoln and my favorite foofighters dave grohls ford falcon van ,6
582,jimfarley98,2021-05-16,02:22:45,loving this family thank you mike and family wish i was there for the party ,5
583,jimfarley98,2021-05-15,20:47:36,bronco wins its class at san felipe ,4
589,jimfarley98,2021-05-14,21:06:50,one of the job perks ,0
596,jimfarley98,2021-05-14,17:00:14,chief engineer linda zhang shows me around the new ive never seen a vehicle bring innovation to a segment like this one revealing it may th here ,3
598,jimfarley98,2021-05-13,12:00:56,ford is powering up the f and with its first software updates like a more seamless amazon alexa and bluecruise hands free highway driving this is the start of ever improving vehicles more info ,5
600,jimfarley98,2021-05-12,20:38:06,thanks for all you do rachel glad to see you have the best truck for the job ,8
601,jimfarley98,2021-05-11,19:14:00,i love this picture jake gertsch and his family with their wonderful gen bronco he was one of the first orders fo the new bronco jake we cant wait to see what you do to your new one and where you take it ,7
602,jimfarley98,2021-05-11,17:26:23,this is really important news ,2
603,jimfarley98,2021-05-11,15:19:23,not a ford bust still cool wilmer valderrama still has the station wagon from that s show wsj,1
618,jimfarley98,2021-05-10,16:00:11,americas number one truck has been electrified for the future and we cant wait to show it off on may ,0
622,jimfarley98,2021-05-10,15:10:51,miss you carroll we are trying our best to make performance our business ,1
624,jimfarley98,2021-05-09,14:09:04,my mother mary kay farley was a true force of nature a fierce competitor with a sharp intellect and a generous soul we miss her every day happy to mine yours and those who cant be with us today ,3
625,jimfarley98,2021-05-08,20:35:05,attend if you can soooo worth it ,2
626,jimfarley98,2021-05-08,20:31:04,good idea ,3
628,jimfarley98,2021-05-07,00:17:08,american racing royalty dan phil and the c shelby sebring ,0
629,jimfarley98,2021-05-07,00:15:41,ken miles mr cobra and gt ,0
630,jimfarley98,2021-05-07,00:15:07,usa heroes dan gurney and the cobra sebring ,2
638,jimfarley98,2021-05-06,13:11:39,congratulations to the spacex team for this amazing accomplishment ,6
639,jimfarley98,2021-05-05,19:45:05,very excited to show the world the next gen fordmustang for complete redesign from the ground up more than just unique mustang styling it also has the architecture to allow hybrid and electric powertrains in the future great job fordperformance team ,7
640,jimfarley98,2021-05-04,03:59:34,fords bronco sport can handle a legendary moab challenge road amp track,-1
641,jimfarley98,2021-05-03,21:37:13,sad to hear of the passing of bobby unser a true legend of racing three time indy champion including a win with penske and cosworth master of the pikes peak a record including in a ford torino in such a great era of drivers who were drove everything ,5
642,jimfarley98,2021-05-03,19:00:12,teachers are heroes and ford is donating m to support them find out how to get your school funded cc donorschoose,4
643,jimfarley98,2021-05-03,14:55:37,back to back ,0
644,jimfarley98,2021-05-03,14:09:48,takes another step to secure its ev battery future,2
645,jimfarley98,2021-04-30,23:00:23,proud of all those in louisville that keep ford and america running and glad to be back at the tomorrow,5
646,jimfarley98,2021-04-30,20:16:01,supporting our team around the world w medical grade goggles to help stop the spread of covid in thailand ppe innovations from our ford engineers and our suppliers,2
648,jimfarley98,2021-04-29,13:52:08,my order is in,0
649,jimfarley98,2021-04-27,21:13:06,by more than half the worlds vehicles will be electric our new battery center of excellence will prepare us for a sustainable battery supply future as global competition heats up ,3
650,jimfarley98,2021-04-27,14:45:42,great photo taken over the weekend roadatlanta started st and finished rd and yes my car handles on wheels if i drive it like i stole it photo credit michael dipleco,6
651,jimfarley98,2021-04-26,17:50:00,from in seconds might sell out just as fast mark your calendars ,0
652,jimfarley98,2021-04-25,15:09:33,ford works overtime to get mach e rollout right,0
653,jimfarley98,2021-04-25,15:00:10,along with many mustangs in the talladega series today we also get to see the make its nascar debut as the pace car ,0
658,jimfarley98,2021-04-24,18:27:41,spending time with the legendary woodbrothers today roadatlanta,0
664,jimfarley98,2021-04-23,16:31:16,bringing my lola t and cobra back to roadatlanta this weekend this footage from last year is my inspiration ,2
665,jimfarley98,2021-04-23,12:33:11,test test and test again the future of confident and convenient hands free highway driving rests on our ability to earn the trust of our customers ,6
666,jimfarley98,2021-04-22,19:55:51,tesla will drive with no one in the drivers seat consumer reports,-1
667,jimfarley98,2021-04-22,17:14:38,also proud to commit to gt emissions reduction by consistent with our pledge to be carbon neutral by and achieve science based interim ghg reductions in the meantime ,3
668,jimfarley98,2021-04-22,16:36:04,i started reading automotive news on my grandfathers lap hed be proud to see me on this stage thanks for the opportunity to talk about,6
669,jimfarley98,2021-04-22,16:14:15, years before the mach e henry ford built this bare bones battery powered model t hagerty media,0
670,jimfarley98,2021-04-21,14:47:18,sold out in hours joins and as part of our new so america lineup proof that playing to our strengths is our strategy to win ,4
671,jimfarley98,2021-04-19,23:06:00,terrific news congrats to the ford team that developed mustang mach e ,6
673,jimfarley98,2021-04-19,15:43:59,love our lincoln china team ,3
674,jimfarley98,2021-04-19,14:28:31,on the heels of strong q sales and consecutive quarters of sales growth in is proud to present at the shanghai auto show ,6
680,jimfarley98,2021-04-19,01:32:02,the victor in points nothing like winning and going mph ,6
681,jimfarley98,2021-04-19,01:23:10,mustang th bob tasca wins vegas in his mustang funny car love seeing that wally keeping our hot rods in winners circle thank you bobby and all of your team cheering so loud im losing my voice ,12
684,jimfarley98,2021-04-19,00:56:55,mustang th this weekend celebrated on with the faithful in corktown i always drive the competition just finished this rsr approve mustang royalty looking on gt and sgt frank bullitt ,6
685,jimfarley98,2021-04-18,23:19:58,genius nascar legend leonard wood made a scale ford by hand,0
686,jimfarley98,2021-04-18,20:41:32,well done a podium ,0
687,jimfarley98,2021-04-18,20:40:26,cousin tom farley chris brother with the family ford tom chris rolling back in madison wisconsin with a ford pinto not a hemi gtx convertible tom love this lovely pic chris was a brother son a person not a character in a movie ,6
688,jimfarley98,2021-04-18,14:00:09,to serve others is to live proud of ford and lukecombs for supporting guitarsforvets tune in to the tonight to see how we surprise this deserving group ,3
704,jimfarley98,2021-04-17,14:00:09,me and my that i restored myself drove it cross country many times this pic is taken in harbor springs michigan in during college summer break still my favorite ,3
705,jimfarley98,2021-04-16,22:25:07,dr levy and team at wayne state university health team operates of these upfitted transits mobile health units for covid testing and vaccine administration and many other health services check it out detroiters ,0
706,jimfarley98,2021-04-16,20:11:12,an icon in our industry ,0
707,jimfarley98,2021-04-16,17:00:34,on the list and aviator grand touring,3
708,jimfarley98,2021-04-16,13:07:50,last night we raised more than m to help end chronic homelessness in detroit thanks to all my friends and colleagues and all the mi dealers and auto suppliers who came out and supported popefranciscntr im truly humbled by the spirit of this city ,7
710,jimfarley98,2021-04-14,13:22:38,bluecruise we tested it in the real world so our customers dont have to ,-2
714,jimfarley98,2021-04-14,10:05:05,thrilled to join the fosgoodwood team for this years festival of speed with the ford team and my good friend roger penske such an honor to help celebrate rogers incredible career and drive an australian supercars championship mustang up the hill ,16
715,jimfarley98,2021-04-13,12:47:42,im among ceos senior execs including gm stellantis bcbsm quickenloans rocketmorgage tcfbank dte energy other top auto suppliers that have signed a joint statement against restrictions on rights,2
717,jimfarley98,2021-04-10,17:27:50,history was made today congrats rachael ,2
719,jimfarley98,2021-04-09,17:41:19,if being king of the monkey bars doesnt sell you im not sure what will ,0
720,jimfarley98,2021-04-09,14:19:52,transformation in action ford sales grew in china by listening to what our customers want delivering locally built suvs and luxury vehicles,1
722,jimfarley98,2021-04-09,12:04:00,pope francis center won accolades by helping some of our most vulnerable detroit residents receive the covid vaccine please consider helping pope francis center at their annual fundraiser on april ,6
723,jimfarley98,2021-04-08,22:19:22,my first experience to help took me to saints peter amp paul jesuit church in detroit now called pope francis center and when my schedule allows i still volunteer please consider being a part of building bridges pfcs annual fundraising event ,3
724,jimfarley98,2021-04-08,22:03:27,from one adrenaline junkie to another cheers to seanseaevans for what looks like an inspiring experience in the with fordperformance,7
725,jimfarley98,2021-04-07,21:10:19, if youve been waiting for just the right mustang this might be it via hagerty cc mckeelhagerty,0
726,jimfarley98,2021-04-07,14:30:30,we said it then we did it ,0
727,jimfarley98,2021-04-07,13:30:55,just about every one on the road benefits from this simple innovation fordeu via inversedotcom,3
730,jimfarley98,2021-04-06,10:45:59,yes or no ,-2
731,mtbarra,2021-05-06,18:48:25,our cadillac represents the next generation of gm a stunning all electric vehicle with quality safety and excellence at the forefront thank you to our talented teams who have been working hard to bring this vision to life ,10
733,mtbarra,2021-05-05,12:33:23,today we announced strong q results that demonstrate once again the underlying strength of our business while we continue to make significant progress on our transition to an all electric future ,7
734,mtbarra,2021-04-27,14:49:44,we are determined to create a better world through innovation and purpose and were honored to be included in very proud of the gm team and our dedication to an all electric future ,9
737,mtbarra,2021-04-20,21:35:38,the past several weeks have been a painful and poignant reminder of the need to support reform and condemn injustice our thoughts are with the floyd family as these verdicts will not replace their loss ,-6
738,mtbarra,2021-04-20,21:35:38,while the guilty verdicts in the trial seeking justice for george floyd are a step in the fight against bias and injustice we must remain determined to drive meaningful deliberate change on a broad scale ,-2
739,mtbarra,2021-04-20,13:14:53,the future of work is not a one size fits all approach were allowing our values and behaviors to guide us through a new approach to how and where we work called work appropriately ,0
740,mtbarra,2021-04-06,16:46:08,we committed to moving fast on electric vehicles and we meant it congrats to the chevrolet team for creating a fully electric pickup truck from the ground up that will surprise and delight new and current customers this is what the future looks like ,8
741,mtbarra,2021-04-05,20:46:12,proud to add the suv to our quickly growing lineup with this revolutionary addition were one step closer to introducing evs globally by and an,3
742,EnriqueJLores,2021-05-15,01:27:08,we applaud president bidens eo this week to strengthen cybersecurity infrastructure hp continues to invest in hardware software amp services that make systems more secure amp resilient we look forward to partnering to drive greater cyber defense ,9
743,EnriqueJLores,2021-05-07,18:00:19,as we approach mothers day weekend here in the united states i wanted to share my message to hp employees on what this special day means to me ,2
744,EnriqueJLores,2021-05-07,00:23:51, hps high performance purpose driven culture is a source of strength for our company its a great honor to be included on comparablys best global company culture list ,10
745,EnriqueJLores,2021-05-04,23:53:38,proud to see hp on forbes list of americas best employers for diversity but while weve made progress were nowhere near our destination recognition like this motivates us to work harder do more and hold ourselves accountable for results ,9
746,EnriqueJLores,2021-04-29,22:05:03,hp has always been synonymous with innovation and ive never been more excited about the opportunities we have to create the experiences of the future ,6
747,EnriqueJLores,2021-04-28,00:31:45,my heart is with people across india were mobilizing hp amp hp foundation resources to help provide needed supplies increase access to vaccines and distribute care kits to families times like these require us all to come together as a global community ,7
748,EnriqueJLores,2021-04-23,00:17:13,always brings together a diverse mix of leaders to discuss our shared future really enjoyed sitting down with briansozzi to discuss technology in service of humanity ,1
749,EnriqueJLores,2021-04-22,00:38:29,i was happy to join the honorable john kerry climateenvoy and ceos from wwf hersheys mcdonalds gapinc and walmart to discuss corporate climate leadership and nature based solutions ,5
750,EnriqueJLores,2021-04-21,15:30:52,we all have roles to play in combatting climate change thats why we set ambitious climate action goals reflecting our continued efforts to drive toward net zero carbon emissions product circulatory and a forest positive framework across our value chain,4
751,EnriqueJLores,2021-04-21,01:40:22,the justice system is often tilted against black americans today the court did its job but until these crimes end social justice wont be achieved this is a moment to recommit to building a more equitable amp just world the jury did their part now we must do ours ,4
752,EnriqueJLores,2021-04-16,17:07:45,proud to be recognized on the gptw us fortunemagazine best companies to work for lists thank you to our incredible employees for making our company a great place to work and for everything you do for our customers partners and communities,10
753,EnriqueJLores,2021-04-12,22:49:59,today i joined potus secraimondo briancdeese jakejsullivan whitehouse staff and industry leaders to discuss the need to ensure reliable supply of semiconductors coming together as leaders and committing to action was an important first step to creating long term solutions,5
754,EnriqueJLores,2021-04-07,16:37:34,great to catch up with lavanguardia about drivers of innovation and growth across hp orgulloso de liderar esta compa a y entusiasmado por el futuro que estamos creando juntos ,6
755,EnriqueJLores,2021-04-06,17:16:27,very proud of our teams for helping hp rank ranking on wsjs and druckerinsts list of the top effectively managed companies ,8
758,ArvindKrishna,2021-05-10,14:17:21,excited for btaylor karenslynch and tony hemmelgarn to join me in kicking off on tuesday with conversations about expanding partnerships innovating across industries with hybrid cloud and ai solutions for clients and much more ,5
759,ArvindKrishna,2021-05-05,13:42:44, ibm is proud to be part of this new task force that will provide immediate assistance to india and will assist in coordinating relief to respond to covid surges around the world ,2
761,ArvindKrishna,2021-04-22,18:02:17,president bidens is an important moment in the fight against climate change ibm is committed to this fight with a goal of net zero greenhouse gas emissions by and helping clients w ai hybrid cloud amp quantum solutions to complex climate problems ,2
762,AlbertBourla,2021-05-17,19:08:47,to the pennvet class of youve worked so hard for this congratulations thank you very much for the honor to be part of your celebration today i hope you will think big seize opportunity and take risks in this next phase of your journey ,8
763,AlbertBourla,2021-05-17,13:20:32,,0
764,AlbertBourla,2021-05-17,13:20:32,while caution should be used in extrapolating to other countries these observational findings are demonstrating the impact we have in reducing human pain and makes all of us at pfizer so proud ,0
765,AlbertBourla,2021-05-17,13:20:32,new real world data from israel a country with a population approx times less than the us suggest that their vaccination program with pfizer biontech vaccine in its first days prevented sars cov infections hospitalizations deaths ,-1
766,AlbertBourla,2021-05-15,15:20:32,congratulations to all of the babson college graduates thank you for letting me be a part of your celebration today if you find and stay true to your purpose aim high and have the right mindset you will surely go far i am wishing you every success ,7
767,AlbertBourla,2021-05-14,00:24:21,thanks to the advancement of science collective efforts of the life sciences industry amp resolve of millions of americans the latest guidance by the cdc brings us one step closer to normal life we need to celebrate every scientific milestone in the road to defeating,7
768,AlbertBourla,2021-05-12,19:28:31,advises the cdc on the types of populations and circumstances for which vaccines should be used as a next step this recommendation will be forwarded to the director of the cdc and hhs for review and adoption if endorsed ,2
769,AlbertBourla,2021-05-12,19:28:31,very good news and another important step after reviewing available scientific evidence the cdcs committee of independent health experts has unanimously recommended the pfizer biontech vaccine for emergency use in adolescents to years old ,5
770,AlbertBourla,2021-05-10,22:11:27,i would like to thank all of the courageous participants who selflessly raised their hands to join our clinical trial without them and their families and caregivers this milestone would not be possible ,7
